# REGULATORY KYC AUDIT EXPORT
# FORMAT: PSV (PIPE DELIMITED)
# SOURCE: COMPLIANCE_MAIN_DB
verification_id|customer_id|document_type|id_number_masked|verification_vendor|confidence_score|facial_match_pct|screening_flags|verified_timestamp
KYC-13984|C66663|PASSPORT|PASS-****-250|IDnow|0.8|40.4|TAMPERED_DOC_SUSPECTED|2022-10-03 00:00:00
KYC-13985|C11595|RESIDENCE_PERMIT|RESI-****-331|Veriff|0.98|78.7|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-03-12 00:00:00
KYC-13986|C88359|PASSPORT|PASS-****-952|Jumio|0.92|64.6|EXPIRED_DOC|2024-06-26 00:00:00
KYC-13987|C51471|DRIVERS_LICENSE|DRIV-****-445|Veriff|0.76|42.1|CLEAR|2022-07-02 00:00:00
KYC-13988|C50190|RESIDENCE_PERMIT|RESI-****-903|Veriff|0.75|59.4|TAMPERED_DOC_SUSPECTED|2022-04-24 00:00:00
KYC-13989|C81671|PASSPORT|PASS-****-420|Veriff|0.7|42.7|CLEAR|2022-04-03 00:00:00
KYC-13990|C58953|RESIDENCE_PERMIT|RESI-****-702|Jumio|0.42|38.9|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-03-15 00:00:00
KYC-13991|C66040|DRIVERS_LICENSE|DRIV-****-941|Veriff|0.91|31.1|CLEAR|2024-12-06 00:00:00
KYC-13992|C30713|DRIVERS_LICENSE|DRIV-****-991|Veriff|0.9|39.6|ADDRESS_MISMATCH_WARN|2023-08-01 00:00:00
KYC-13993|C27285|NATIONAL_ID|NATI-****-661|IDnow|0.47|70.5|ADDRESS_MISMATCH_WARN|2022-07-23 00:00:00
KYC-13994|C57548|PASSPORT|PASS-****-601|Onfido|0.59|79.9|PEP_HIT;SANCTION_CLEAR|2024-05-08 00:00:00
KYC-13995|C39886|DRIVERS_LICENSE|DRIV-****-259|Veriff|0.76|66.7|CLEAR|2024-07-26 00:00:00
KYC-13996|C25825|PASSPORT|PASS-****-610|Veriff|0.89|53.4|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-09-10 00:00:00
KYC-13997|C86716|DRIVERS_LICENSE|DRIV-****-924|IDnow|0.76|70.1|EXPIRED_DOC|2024-08-10 00:00:00
KYC-13998|C39370|NATIONAL_ID|NATI-****-336|Jumio|0.58|64.2|CLEAR|2023-01-03 00:00:00
KYC-13999|C79077|DRIVERS_LICENSE|DRIV-****-457|IDnow|0.74|32.8|EXPIRED_DOC|2021-11-16 00:00:00
KYC-14000|C39739|RESIDENCE_PERMIT|RESI-****-525|Onfido|0.96|90.9|EXPIRED_DOC|2023-02-23 00:00:00
KYC-14001|C26968|PASSPORT|PASS-****-762|IDnow|0.85|83.9|CLEAR|2024-03-01 00:00:00
KYC-14002|C81753|RESIDENCE_PERMIT|RESI-****-651|Veriff|0.49|40.6|TAMPERED_DOC_SUSPECTED|2024-06-14 00:00:00
KYC-14003|C84925|NATIONAL_ID|NATI-****-573|Trulioo|0.91|82.7|ADDRESS_MISMATCH_WARN|2021-12-22 00:00:00
KYC-14004|C31171|NATIONAL_ID|NATI-****-122|Veriff|0.91|39.4|ADDRESS_MISMATCH_WARN|2023-04-27 00:00:00
KYC-14005|C84012|DRIVERS_LICENSE|DRIV-****-281|IDnow|0.55|70.6|EXPIRED_DOC|2023-05-14 00:00:00
KYC-14006|C73491|NATIONAL_ID|NATI-****-982|Veriff|0.55|66.3|TAMPERED_DOC_SUSPECTED|2021-10-01 00:00:00
KYC-14007|C32515|RESIDENCE_PERMIT|RESI-****-863|Onfido|0.75|38.6|ADDRESS_MISMATCH_WARN|2024-03-17 00:00:00
KYC-14008|C16541|NATIONAL_ID|NATI-****-340|Veriff|0.36|78.7|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-12-28 00:00:00
KYC-14009|C19718|NATIONAL_ID|NATI-****-346|Onfido|0.6|93.6|ADDRESS_MISMATCH_WARN|2023-08-01 00:00:00
KYC-14010|C79154|DRIVERS_LICENSE|DRIV-****-458|Veriff|0.82|63.3|PEP_HIT;SANCTION_CLEAR|2023-04-17 00:00:00
KYC-14011|C14147|PASSPORT|PASS-****-208|Trulioo|0.71|82.7|EXPIRED_DOC|2022-01-14 00:00:00
KYC-14012|C21266|RESIDENCE_PERMIT|RESI-****-386|Jumio|0.98|92.8|CLEAR|2024-10-31 00:00:00
KYC-14013|C29171|DRIVERS_LICENSE|DRIV-****-439|IDnow|0.98|44.2|EXPIRED_DOC|2023-08-07 00:00:00
KYC-14014|C97720|NATIONAL_ID|NATI-****-721|IDnow|0.8|43.0|CLEAR|2023-06-16 00:00:00
KYC-14015|C36998|NATIONAL_ID|NATI-****-387|Veriff|0.6|68.7|CLEAR|2024-10-23 00:00:00
KYC-14016|C10111|NATIONAL_ID|NATI-****-366|Trulioo|0.61|35.9|CLEAR|2023-09-25 00:00:00
KYC-14017|C30526|DRIVERS_LICENSE|DRIV-****-177|IDnow|0.8|55.1|CLEAR|2023-03-01 00:00:00
KYC-14018|C86585|DRIVERS_LICENSE|DRIV-****-196|Veriff|0.9|46.2|PEP_HIT;SANCTION_CLEAR|2021-11-12 00:00:00
KYC-14019|C35912|RESIDENCE_PERMIT|RESI-****-383|Onfido|0.58|78.2|PEP_HIT;SANCTION_CLEAR|2024-02-07 00:00:00
KYC-14020|C14119|RESIDENCE_PERMIT|RESI-****-703|Onfido|0.87|96.9|PEP_HIT;SANCTION_CLEAR|2023-07-01 00:00:00
KYC-14021|C77514|DRIVERS_LICENSE|DRIV-****-840|Veriff|0.55|78.2|CLEAR|2024-12-16 00:00:00
KYC-14022|C91092|PASSPORT|PASS-****-419|Onfido|0.68|44.2|CLEAR|2023-10-05 00:00:00
KYC-14023|C48952|RESIDENCE_PERMIT|RESI-****-263|Onfido|0.88|98.2|CLEAR|2022-07-06 00:00:00
KYC-14024|C47911|DRIVERS_LICENSE|DRIV-****-493|Jumio|0.45|61.8|CLEAR|2022-04-08 00:00:00
KYC-14025|C60967|RESIDENCE_PERMIT|RESI-****-839|IDnow|0.62|69.2|TAMPERED_DOC_SUSPECTED|2024-04-07 00:00:00
KYC-14026|C94967|PASSPORT|PASS-****-359|IDnow|0.47|49.0|CLEAR|2023-02-12 00:00:00
KYC-14027|C47985|DRIVERS_LICENSE|DRIV-****-703|Onfido|0.43|89.6|ADDRESS_MISMATCH_WARN|2024-03-26 00:00:00
KYC-14028|C12121|PASSPORT|PASS-****-282|Jumio|0.98|52.7|PEP_HIT;SANCTION_CLEAR|2022-02-05 00:00:00
KYC-14029|C13666|PASSPORT|PASS-****-107|Trulioo|0.69|49.4|TAMPERED_DOC_SUSPECTED|2022-09-06 00:00:00
KYC-14030|C34792|NATIONAL_ID|NATI-****-470|IDnow|0.79|30.1|CLEAR|2023-01-20 00:00:00
KYC-14031|C70257|PASSPORT|PASS-****-759|Veriff|0.54|43.7|ADDRESS_MISMATCH_WARN|2023-10-15 00:00:00
KYC-14032|C79418|NATIONAL_ID|NATI-****-579|Veriff|0.96|64.7|ADDRESS_MISMATCH_WARN|2024-11-15 00:00:00
KYC-14033|C47022|RESIDENCE_PERMIT|RESI-****-958|IDnow|0.97|73.0|PEP_HIT;SANCTION_CLEAR|2022-10-26 00:00:00
KYC-14034|C81855|NATIONAL_ID|NATI-****-433|Veriff|0.37|42.5|TAMPERED_DOC_SUSPECTED|2023-10-10 00:00:00
KYC-14035|C26218|PASSPORT|PASS-****-936|Jumio|0.41|37.5|PEP_HIT;SANCTION_CLEAR|2022-02-23 00:00:00
KYC-14036|C61328|PASSPORT|PASS-****-550|Veriff|0.63|63.2|ADDRESS_MISMATCH_WARN|2023-12-23 00:00:00
KYC-14037|C78303|NATIONAL_ID|NATI-****-881|Veriff|0.42|81.5|CLEAR|2024-07-30 00:00:00
KYC-14038|C90754|RESIDENCE_PERMIT|RESI-****-677|Veriff|0.67|40.2|ADDRESS_MISMATCH_WARN|2021-12-17 00:00:00
KYC-14039|C92363|DRIVERS_LICENSE|DRIV-****-838|Veriff|0.77|76.0|CLEAR|2023-09-18 00:00:00
KYC-14040|C40713|PASSPORT|PASS-****-916|Jumio|0.99|69.3|CLEAR|2023-01-10 00:00:00
KYC-14041|C32512|PASSPORT|PASS-****-724|Jumio|0.69|79.5|TAMPERED_DOC_SUSPECTED|2022-11-11 00:00:00
KYC-14042|C96661|PASSPORT|PASS-****-599|Veriff|0.93|38.3|ADDRESS_MISMATCH_WARN|2021-10-24 00:00:00
KYC-14043|C49683|NATIONAL_ID|NATI-****-780|Onfido|0.94|87.0|HIGH_RISK_GEO;SUSPICIOUS_IP|2024-10-02 00:00:00
KYC-14044|C21624|RESIDENCE_PERMIT|RESI-****-714|Onfido|0.91|46.1|PEP_HIT;SANCTION_CLEAR|2023-04-13 00:00:00
KYC-14045|C43765|NATIONAL_ID|NATI-****-626|Veriff|0.98|66.3|ADDRESS_MISMATCH_WARN|2022-09-01 00:00:00
KYC-14046|C21948|DRIVERS_LICENSE|DRIV-****-775|IDnow|0.84|39.8|EXPIRED_DOC|2023-05-30 00:00:00
KYC-14047|C97760|NATIONAL_ID|NATI-****-890|Jumio|0.87|44.2|EXPIRED_DOC|2024-05-03 00:00:00
KYC-14048|C85925|NATIONAL_ID|NATI-****-735|Trulioo|0.9|99.0|EXPIRED_DOC|2023-10-21 00:00:00
KYC-14049|C19128|RESIDENCE_PERMIT|RESI-****-211|Jumio|0.37|43.2|PEP_HIT;SANCTION_CLEAR|2023-04-29 00:00:00
KYC-14050|C13779|NATIONAL_ID|NATI-****-632|Onfido|0.96|43.1|ADDRESS_MISMATCH_WARN|2021-12-07 00:00:00
KYC-14051|C75172|NATIONAL_ID|NATI-****-980|Veriff|0.55|51.9|ADDRESS_MISMATCH_WARN|2022-03-13 00:00:00
KYC-14052|C21561|NATIONAL_ID|NATI-****-909|IDnow|0.6|80.2|TAMPERED_DOC_SUSPECTED|2024-03-18 00:00:00
KYC-14053|C76226|PASSPORT|PASS-****-198|IDnow|0.43|70.7|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-10-24 00:00:00
KYC-14054|C56412|PASSPORT|PASS-****-513|Jumio|0.97|67.1|CLEAR|2024-05-12 00:00:00
KYC-14055|C96973|RESIDENCE_PERMIT|RESI-****-191|Onfido|0.73|86.0|CLEAR|2024-08-30 00:00:00
KYC-14056|C13121|NATIONAL_ID|NATI-****-697|Jumio|0.59|35.5|TAMPERED_DOC_SUSPECTED|2023-10-03 00:00:00
KYC-14057|C60966|DRIVERS_LICENSE|DRIV-****-453|Onfido|0.48|87.9|CLEAR|2022-01-18 00:00:00
KYC-14058|C50560|PASSPORT|PASS-****-593|Jumio|0.35|52.1|TAMPERED_DOC_SUSPECTED|2023-12-14 00:00:00
KYC-14059|C72496|NATIONAL_ID|NATI-****-356|Onfido|0.91|74.8|CLEAR|2022-08-18 00:00:00
KYC-14060|C53119|RESIDENCE_PERMIT|RESI-****-362|Veriff|0.78|85.3|CLEAR|2022-10-23 00:00:00
KYC-14061|C59520|NATIONAL_ID|NATI-****-809|Jumio|0.92|99.0|HIGH_RISK_GEO;SUSPICIOUS_IP|2024-01-23 00:00:00
KYC-14062|C78622|RESIDENCE_PERMIT|RESI-****-529|Trulioo|0.43|78.1|ADDRESS_MISMATCH_WARN|2024-06-23 00:00:00
KYC-14063|C62736|RESIDENCE_PERMIT|RESI-****-429|Trulioo|0.7|59.2|PEP_HIT;SANCTION_CLEAR|2022-09-01 00:00:00
KYC-14064|C41817|NATIONAL_ID|NATI-****-302|Veriff|0.39|42.4|HIGH_RISK_GEO;SUSPICIOUS_IP|2024-06-29 00:00:00
KYC-14065|C72036|DRIVERS_LICENSE|DRIV-****-161|Onfido|0.63|80.6|ADDRESS_MISMATCH_WARN|2023-09-22 00:00:00
KYC-14066|C53949|DRIVERS_LICENSE|DRIV-****-836|Veriff|0.39|83.5|EXPIRED_DOC|2024-05-30 00:00:00
KYC-14067|C80724|DRIVERS_LICENSE|DRIV-****-622|IDnow|0.76|91.0|ADDRESS_MISMATCH_WARN|2023-04-23 00:00:00
KYC-14068|C54751|DRIVERS_LICENSE|DRIV-****-643|Veriff|0.83|41.5|PEP_HIT;SANCTION_CLEAR|2022-02-06 00:00:00
KYC-14069|C99504|NATIONAL_ID|NATI-****-324|Veriff|0.37|78.6|CLEAR|2024-06-30 00:00:00
KYC-14070|C73726|PASSPORT|PASS-****-225|Onfido|0.87|65.0|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-09-04 00:00:00
KYC-14071|C40793|NATIONAL_ID|NATI-****-766|Onfido|0.95|59.7|ADDRESS_MISMATCH_WARN|2023-02-06 00:00:00
KYC-14072|C71633|RESIDENCE_PERMIT|RESI-****-902|Trulioo|0.77|75.7|TAMPERED_DOC_SUSPECTED|2023-02-10 00:00:00
KYC-14073|C14989|DRIVERS_LICENSE|DRIV-****-133|Jumio|0.69|51.5|ADDRESS_MISMATCH_WARN|2023-05-31 00:00:00
KYC-14074|C47992|RESIDENCE_PERMIT|RESI-****-324|Onfido|0.82|48.4|TAMPERED_DOC_SUSPECTED|2022-04-15 00:00:00
KYC-14075|C67935|NATIONAL_ID|NATI-****-668|Veriff|0.57|89.6|HIGH_RISK_GEO;SUSPICIOUS_IP|2024-12-17 00:00:00
KYC-14076|C43028|PASSPORT|PASS-****-953|IDnow|0.91|91.0|TAMPERED_DOC_SUSPECTED|2022-04-25 00:00:00
KYC-14077|C73951|NATIONAL_ID|NATI-****-344|Jumio|0.4|57.4|CLEAR|2022-05-27 00:00:00
KYC-14078|C42658|DRIVERS_LICENSE|DRIV-****-910|Veriff|0.37|49.1|TAMPERED_DOC_SUSPECTED|2023-12-25 00:00:00
KYC-14079|C91572|NATIONAL_ID|NATI-****-643|Veriff|0.47|93.4|EXPIRED_DOC|2022-12-27 00:00:00
KYC-14080|C14701|PASSPORT|PASS-****-849|Veriff|0.85|76.1|ADDRESS_MISMATCH_WARN|2024-11-04 00:00:00
KYC-14081|C52886|NATIONAL_ID|NATI-****-420|Trulioo|0.56|70.1|EXPIRED_DOC|2024-07-31 00:00:00
KYC-14082|C14706|DRIVERS_LICENSE|DRIV-****-811|Jumio|0.58|86.6|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-03-29 00:00:00
KYC-14083|C80854|DRIVERS_LICENSE|DRIV-****-179|Veriff|0.81|43.1|HIGH_RISK_GEO;SUSPICIOUS_IP|2024-04-12 00:00:00
KYC-14084|C83898|RESIDENCE_PERMIT|RESI-****-449|Veriff|0.97|62.2|PEP_HIT;SANCTION_CLEAR|2022-03-17 00:00:00
KYC-14085|C66202|RESIDENCE_PERMIT|RESI-****-420|Veriff|0.49|57.4|CLEAR|2024-12-13 00:00:00
KYC-14086|C46824|NATIONAL_ID|NATI-****-629|Veriff|0.45|70.4|TAMPERED_DOC_SUSPECTED|2023-10-09 00:00:00
KYC-14087|C13915|NATIONAL_ID|NATI-****-481|Onfido|0.96|94.0|CLEAR|2023-04-03 00:00:00
KYC-14088|C33326|DRIVERS_LICENSE|DRIV-****-351|Trulioo|0.58|84.3|CLEAR|2023-05-31 00:00:00
KYC-14089|C26176|PASSPORT|PASS-****-486|IDnow|0.57|37.5|HIGH_RISK_GEO;SUSPICIOUS_IP|2024-06-01 00:00:00
KYC-14090|C65796|RESIDENCE_PERMIT|RESI-****-357|Trulioo|0.57|33.4|CLEAR|2022-10-03 00:00:00
KYC-14091|C25878|PASSPORT|PASS-****-141|Trulioo|0.41|40.0|CLEAR|2024-01-16 00:00:00
KYC-14092|C99971|NATIONAL_ID|NATI-****-157|Trulioo|0.74|82.6|CLEAR|2023-06-03 00:00:00
KYC-14093|C55100|PASSPORT|PASS-****-181|Jumio|0.5|57.3|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-05-11 00:00:00
KYC-14094|C30057|NATIONAL_ID|NATI-****-291|Trulioo|0.6|51.9|CLEAR|2024-02-16 00:00:00
KYC-14095|C85082|NATIONAL_ID|NATI-****-134|Jumio|0.76|87.4|EXPIRED_DOC|2022-01-04 00:00:00
KYC-14096|C95609|DRIVERS_LICENSE|DRIV-****-983|IDnow|0.84|84.7|ADDRESS_MISMATCH_WARN|2024-04-22 00:00:00
KYC-14097|C39132|RESIDENCE_PERMIT|RESI-****-347|Trulioo|0.9|67.0|CLEAR|2023-06-13 00:00:00
KYC-14098|C26557|RESIDENCE_PERMIT|RESI-****-945|Veriff|0.83|32.3|CLEAR|2023-12-30 00:00:00
KYC-14099|C73751|RESIDENCE_PERMIT|RESI-****-524|Veriff|0.91|97.3|PEP_HIT;SANCTION_CLEAR|2024-11-21 00:00:00
KYC-14100|C21834|RESIDENCE_PERMIT|RESI-****-110|Jumio|0.86|80.8|ADDRESS_MISMATCH_WARN|2023-01-18 00:00:00
KYC-14101|C42320|RESIDENCE_PERMIT|RESI-****-519|Onfido|0.74|52.4|TAMPERED_DOC_SUSPECTED|2023-01-30 00:00:00
KYC-14102|C67526|NATIONAL_ID|NATI-****-616|IDnow|0.81|92.1|CLEAR|2024-04-21 00:00:00
KYC-14103|C90443|NATIONAL_ID|NATI-****-481|IDnow|0.95|31.9|ADDRESS_MISMATCH_WARN|2024-04-19 00:00:00
KYC-14104|C69603|NATIONAL_ID|NATI-****-163|Onfido|0.58|86.7|CLEAR|2023-09-12 00:00:00
KYC-14105|C85664|DRIVERS_LICENSE|DRIV-****-837|IDnow|0.94|47.1|ADDRESS_MISMATCH_WARN|2024-05-29 00:00:00
KYC-14106|C31448|DRIVERS_LICENSE|DRIV-****-205|Onfido|0.49|32.3|CLEAR|2023-07-17 00:00:00
KYC-14107|C22263|DRIVERS_LICENSE|DRIV-****-708|Jumio|0.63|30.1|TAMPERED_DOC_SUSPECTED|2024-08-23 00:00:00
KYC-14108|C65363|DRIVERS_LICENSE|DRIV-****-528|IDnow|0.83|85.8|CLEAR|2023-04-26 00:00:00
KYC-14109|C82742|PASSPORT|PASS-****-696|Trulioo|0.38|55.2|CLEAR|2024-06-23 00:00:00
KYC-14110|C66816|NATIONAL_ID|NATI-****-899|Trulioo|0.38|47.9|TAMPERED_DOC_SUSPECTED|2023-02-14 00:00:00
KYC-14111|C80967|NATIONAL_ID|NATI-****-392|Onfido|0.54|79.9|CLEAR|2022-05-13 00:00:00
KYC-14112|C17813|NATIONAL_ID|NATI-****-562|Veriff|0.75|89.0|HIGH_RISK_GEO;SUSPICIOUS_IP|2022-03-25 00:00:00
KYC-14113|C58505|NATIONAL_ID|NATI-****-133|Veriff|0.82|58.4|CLEAR|2024-07-01 00:00:00
KYC-14114|C89394|PASSPORT|PASS-****-810|Jumio|0.68|48.5|TAMPERED_DOC_SUSPECTED|2021-09-21 00:00:00
KYC-14115|C22036|NATIONAL_ID|NATI-****-501|Trulioo|0.66|61.4|CLEAR|2021-11-11 00:00:00
KYC-14116|C35081|RESIDENCE_PERMIT|RESI-****-871|Trulioo|0.5|50.0|PEP_HIT;SANCTION_CLEAR|2022-11-16 00:00:00
KYC-14117|C49407|DRIVERS_LICENSE|DRIV-****-875|Trulioo|0.63|33.1|PEP_HIT;SANCTION_CLEAR|2022-04-13 00:00:00
KYC-14118|C74554|NATIONAL_ID|NATI-****-406|Onfido|0.48|30.1|PEP_HIT;SANCTION_CLEAR|2024-08-18 00:00:00
KYC-14119|C11123|RESIDENCE_PERMIT|RESI-****-188|Jumio|0.52|44.5|ADDRESS_MISMATCH_WARN|2024-03-20 00:00:00
KYC-14120|C48114|DRIVERS_LICENSE|DRIV-****-799|Trulioo|0.41|35.7|PEP_HIT;SANCTION_CLEAR|2022-04-26 00:00:00
KYC-14121|C99744|RESIDENCE_PERMIT|RESI-****-100|Trulioo|0.89|93.5|ADDRESS_MISMATCH_WARN|2023-09-11 00:00:00
KYC-14122|C58528|RESIDENCE_PERMIT|RESI-****-749|Veriff|0.57|88.0|ADDRESS_MISMATCH_WARN|2022-04-22 00:00:00
KYC-14123|C12456|RESIDENCE_PERMIT|RESI-****-929|Trulioo|0.4|80.9|CLEAR|2024-11-01 00:00:00
KYC-14124|C75627|DRIVERS_LICENSE|DRIV-****-253|IDnow|0.71|71.9|ADDRESS_MISMATCH_WARN|2024-02-06 00:00:00
KYC-14125|C87874|PASSPORT|PASS-****-458|IDnow|0.57|88.9|ADDRESS_MISMATCH_WARN|2022-06-21 00:00:00
KYC-14126|C74957|DRIVERS_LICENSE|DRIV-****-305|Jumio|0.82|80.5|CLEAR|2023-02-18 00:00:00
KYC-14127|C61848|NATIONAL_ID|NATI-****-932|IDnow|0.92|82.2|PEP_HIT;SANCTION_CLEAR|2023-07-24 00:00:00
KYC-14128|C83265|RESIDENCE_PERMIT|RESI-****-187|Jumio|0.69|51.8|CLEAR|2023-12-24 00:00:00
KYC-14129|C13401|RESIDENCE_PERMIT|RESI-****-104|Trulioo|0.66|83.5|CLEAR|2022-07-15 00:00:00
KYC-14130|C32626|RESIDENCE_PERMIT|RESI-****-266|Jumio|0.97|30.7|PEP_HIT;SANCTION_CLEAR|2022-10-18 00:00:00
KYC-14131|C99337|RESIDENCE_PERMIT|RESI-****-174|IDnow|0.38|70.4|EXPIRED_DOC|2021-12-07 00:00:00
KYC-14132|C60250|PASSPORT|PASS-****-428|Veriff|0.63|76.5|ADDRESS_MISMATCH_WARN|2024-11-24 00:00:00
KYC-14133|C83124|PASSPORT|PASS-****-748|Onfido|0.74|38.2|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-09-23 00:00:00
KYC-14134|C46420|RESIDENCE_PERMIT|RESI-****-433|Jumio|0.8|99.0|EXPIRED_DOC|2024-11-20 00:00:00
KYC-14135|C48418|PASSPORT|PASS-****-269|IDnow|0.73|87.3|EXPIRED_DOC|2022-08-15 00:00:00
KYC-14136|C76269|RESIDENCE_PERMIT|RESI-****-758|Jumio|0.94|47.0|CLEAR|2023-02-19 00:00:00
KYC-14137|C53115|DRIVERS_LICENSE|DRIV-****-846|Onfido|0.49|86.2|EXPIRED_DOC|2024-06-19 00:00:00
KYC-14138|C28888|DRIVERS_LICENSE|DRIV-****-473|IDnow|0.48|82.6|CLEAR|2022-06-03 00:00:00
KYC-14139|C37555|RESIDENCE_PERMIT|RESI-****-717|Jumio|0.83|67.0|TAMPERED_DOC_SUSPECTED|2024-07-14 00:00:00
KYC-14140|C30869|RESIDENCE_PERMIT|RESI-****-524|Jumio|0.87|65.5|ADDRESS_MISMATCH_WARN|2022-07-20 00:00:00
KYC-14141|C25828|RESIDENCE_PERMIT|RESI-****-105|Veriff|0.46|47.1|TAMPERED_DOC_SUSPECTED|2024-04-14 00:00:00
KYC-14142|C56525|DRIVERS_LICENSE|DRIV-****-792|Trulioo|0.83|93.1|ADDRESS_MISMATCH_WARN|2023-12-25 00:00:00
KYC-14143|C36836|NATIONAL_ID|NATI-****-869|IDnow|0.98|56.0|PEP_HIT;SANCTION_CLEAR|2023-05-29 00:00:00
KYC-14144|C92769|PASSPORT|PASS-****-813|Jumio|0.46|49.5|ADDRESS_MISMATCH_WARN|2024-02-16 00:00:00
KYC-14145|C94862|NATIONAL_ID|NATI-****-688|Veriff|0.56|47.3|CLEAR|2021-12-23 00:00:00
KYC-14146|C38341|RESIDENCE_PERMIT|RESI-****-102|Trulioo|0.6|93.7|CLEAR|2022-08-22 00:00:00
KYC-14147|C51885|DRIVERS_LICENSE|DRIV-****-127|Trulioo|0.72|95.4|PEP_HIT;SANCTION_CLEAR|2024-06-29 00:00:00
KYC-14148|C54728|NATIONAL_ID|NATI-****-477|Veriff|0.54|42.1|CLEAR|2023-10-11 00:00:00
KYC-14149|C79596|PASSPORT|PASS-****-347|Onfido|0.69|36.2|CLEAR|2022-06-13 00:00:00
KYC-14150|C75754|DRIVERS_LICENSE|DRIV-****-822|Jumio|0.82|63.4|CLEAR|2023-04-19 00:00:00
KYC-14151|C71296|DRIVERS_LICENSE|DRIV-****-489|Trulioo|0.63|70.9|TAMPERED_DOC_SUSPECTED|2021-12-01 00:00:00
KYC-14152|C78249|NATIONAL_ID|NATI-****-525|Trulioo|0.67|50.6|CLEAR|2021-11-07 00:00:00
KYC-14153|C47206|PASSPORT|PASS-****-559|Trulioo|0.63|84.9|CLEAR|2022-06-19 00:00:00
KYC-14154|C20062|RESIDENCE_PERMIT|RESI-****-689|Veriff|0.94|35.2|EXPIRED_DOC|2024-02-15 00:00:00
KYC-14155|C88294|NATIONAL_ID|NATI-****-580|Onfido|0.45|73.7|HIGH_RISK_GEO;SUSPICIOUS_IP|2024-09-19 00:00:00
KYC-14156|C15292|PASSPORT|PASS-****-215|Veriff|0.35|78.8|TAMPERED_DOC_SUSPECTED|2021-12-16 00:00:00
KYC-14157|C27262|RESIDENCE_PERMIT|RESI-****-898|Trulioo|0.77|94.3|CLEAR|2023-03-06 00:00:00
KYC-14158|C28276|NATIONAL_ID|NATI-****-459|Veriff|0.83|63.8|ADDRESS_MISMATCH_WARN|2023-09-06 00:00:00
KYC-14159|C52720|NATIONAL_ID|NATI-****-335|Trulioo|0.66|75.9|HIGH_RISK_GEO;SUSPICIOUS_IP|2021-11-06 00:00:00
KYC-14160|C84465|NATIONAL_ID|NATI-****-330|Jumio|0.36|94.4|CLEAR|2022-12-11 00:00:00
KYC-14161|C78695|DRIVERS_LICENSE|DRIV-****-434|Trulioo|0.42|43.5|PEP_HIT;SANCTION_CLEAR|2023-09-11 00:00:00
KYC-14162|C85495|PASSPORT|PASS-****-911|Jumio|0.9|61.1|EXPIRED_DOC|2023-11-01 00:00:00
KYC-14163|C82193|PASSPORT|PASS-****-587|IDnow|0.39|98.7|PEP_HIT;SANCTION_CLEAR|2022-02-28 00:00:00
KYC-14164|C32979|DRIVERS_LICENSE|DRIV-****-729|Trulioo|0.64|36.7|CLEAR|2023-10-18 00:00:00
KYC-14165|C67133|DRIVERS_LICENSE|DRIV-****-177|Onfido|0.58|36.6|ADDRESS_MISMATCH_WARN|2024-09-11 00:00:00
KYC-14166|C24397|RESIDENCE_PERMIT|RESI-****-636|Jumio|0.39|84.6|CLEAR|2022-10-15 00:00:00
KYC-14167|C54144|NATIONAL_ID|NATI-****-565|Veriff|0.84|92.2|HIGH_RISK_GEO;SUSPICIOUS_IP|2023-08-11 00:00:00
KYC-14168|C65932|DRIVERS_LICENSE|DRIV-****-744|Trulioo|0.39|59.4|CLEAR|2023-09-19 00:00:00
KYC-14169|C34035|RESIDENCE_PERMIT|RESI-****-919|Jumio|0.78|79.9|PEP_HIT;SANCTION_CLEAR|2024-04-17 00:00:00
KYC-14170|C39413|DRIVERS_LICENSE|DRIV-****-192|Veriff|0.45|53.2|ADDRESS_MISMATCH_WARN|2022-03-18 00:00:00
KYC-14171|C80003|RESIDENCE_PERMIT|RESI-****-683|Onfido|0.65|32.6|ADDRESS_MISMATCH_WARN|2023-09-23 00:00:00
KYC-14172|C80720|NATIONAL_ID|NATI-****-310|Veriff|0.76|52.0|TAMPERED_DOC_SUSPECTED|2023-08-20 00:00:00
KYC-14173|C69810|PASSPORT|PASS-****-501|Trulioo|0.94|84.6|PEP_HIT;SANCTION_CLEAR|2024-11-29 00:00:00
KYC-14174|C12856|RESIDENCE_PERMIT|RESI-****-822|Veriff|0.94|74.1|CLEAR|2023-09-01 00:00:00
KYC-14175|C25192|PASSPORT|PASS-****-680|Onfido|0.73|97.6|EXPIRED_DOC|2021-10-12 00:00:00
KYC-14176|C25602|NATIONAL_ID|NATI-****-862|Jumio|0.39|43.7|ADDRESS_MISMATCH_WARN|2023-02-07 00:00:00
KYC-14177|C26181|DRIVERS_LICENSE|DRIV-****-500|Jumio|0.85|84.5|PEP_HIT;SANCTION_CLEAR|2022-12-05 00:00:00
KYC-14178|C69883|RESIDENCE_PERMIT|RESI-****-123|Jumio|0.93|49.0|CLEAR|2024-01-11 00:00:00
